jobid, gpu type, gpu id, walltime (s), completion date
4c8732648b2111ecb423141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-bf801fcf-fb25-505e-e65b-015ad76f7f35/7/0, 1584, 2022-02-15T10:29:42.337067
4cc672588b2111eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-6799bd2e-21c8-7d21-95c5-74bc10f2dba5/9/0, 1476, 2022-02-15T10:26:04.035548
4cfdbf748b2111ec83fa141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-bf801fcf-fb25-505e-e65b-015ad76f7f35/11/0, 1260, 2022-02-15T10:22:24.837125
4d338b2c8b2111ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-6799bd2e-21c8-7d21-95c5-74bc10f2dba5/13/0, 1440, 2022-02-15T10:26:04.072468
4d6d451a8b2111eca4d7141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-6799bd2e-21c8-7d21-95c5-74bc10f2dba5/11/0, 1512, 2022-02-15T10:47:56.256926
4dab71b48b2111ecb423141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-bf801fcf-fb25-505e-e65b-015ad76f7f35/12/0, 1476, 2022-02-15T10:47:56.230393
4de15d068b2111eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-bf801fcf-fb25-505e-e65b-015ad76f7f35/11/0, 1332, 2022-02-15T10:44:19.095584
4e1e53828b2111eca4d7141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-6799bd2e-21c8-7d21-95c5-74bc10f2dba5/10/0, 1332, 2022-02-15T10:44:19.158625
4e5d94708b2111ecb423141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-6799bd2e-21c8-7d21-95c5-74bc10f2dba5/9/0, 1620, 2022-02-15T11:43:21.467154
4e94ffd28b2111eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-bf801fcf-fb25-505e-e65b-015ad76f7f35/8/0, 1404, 2022-02-15T10:47:56.246867
4ec93da68b2111eca4d7141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-bf801fcf-fb25-505e-e65b-015ad76f7f35/9/0, 1224, 2022-02-15T10:44:19.174605
4f01b9568b2111ecb423141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-6799bd2e-21c8-7d21-95c5-74bc10f2dba5/9/0, 1368, 2022-02-15T10:51:33.537023
4f3f22aa8b2111eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-6799bd2e-21c8-7d21-95c5-74bc10f2dba5/13/0, 1548, 2022-02-15T10:55:15.397578
4f7555648b2111ec83fa141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-bf801fcf-fb25-505e-e65b-015ad76f7f35/7/0, 1512, 2022-02-15T10:51:33.596575
4fabdc4c8b2111ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-6799bd2e-21c8-7d21-95c5-74bc10f2dba5/8/0, 1260, 2022-02-15T11:10:21.834561
4fe6cea68b2111ec83fa141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-bf801fcf-fb25-505e-e65b-015ad76f7f35/12/0, 1296, 2022-02-15T11:10:21.875679
5028df628b2111ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-6799bd2e-21c8-7d21-95c5-74bc10f2dba5/11/0, 1548, 2022-02-15T11:14:02.105645
50602db48b2111eca4d7141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-6799bd2e-21c8-7d21-95c5-74bc10f2dba5/9/0, 1440, 2022-02-15T11:14:02.120518
50e179f08b2111eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-bf801fcf-fb25-505e-e65b-015ad76f7f35/8/0, 1440, 2022-02-15T11:14:02.051113
511a868c8b2111ec83fa141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-bf801fcf-fb25-505e-e65b-015ad76f7f35/7/0, 1548, 2022-02-15T11:17:35.807577
51518ec08b2111ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-6799bd2e-21c8-7d21-95c5-74bc10f2dba5/7/0, 1440, 2022-02-15T11:21:14.154386
51982dc68b2111eca4d7141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-bf801fcf-fb25-505e-e65b-015ad76f7f35/10/0, 1296, 2022-02-15T11:58:14.483324
51d203ca8b2111ecb423141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-6799bd2e-21c8-7d21-95c5-74bc10f2dba5/13/0, 1404, 2022-02-15T11:21:14.181495
5210236c8b2111eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-bf801fcf-fb25-505e-e65b-015ad76f7f35/11/0, 1548, 2022-02-15T11:32:13.505662
524810748b2111ec83fa141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-6799bd2e-21c8-7d21-95c5-74bc10f2dba5/10/0, 1476, 2022-02-15T11:32:13.458796
527cfbfe8b2111ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-bf801fcf-fb25-505e-e65b-015ad76f7f35/9/0, 1296, 2022-02-15T11:28:35.747166
52b4fdf68b2111eca4d7141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-6799bd2e-21c8-7d21-95c5-74bc10f2dba5/8/0, 1404, 2022-02-15T11:32:13.473588
52edb11e8b2111ecb423141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-bf801fcf-fb25-505e-e65b-015ad76f7f35/10/0, 1656, 2022-02-15T11:35:54.594639
532aa11e8b2111eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-bf801fcf-fb25-505e-e65b-015ad76f7f35/12/0, 1440, 2022-02-15T11:32:13.443131
53607b4a8b2111ec83fa141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-bf801fcf-fb25-505e-e65b-015ad76f7f35/8/0, 1260, 2022-02-15T11:35:54.524833
5396ada08b2111ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-6799bd2e-21c8-7d21-95c5-74bc10f2dba5/12/0, 1368, 2022-02-15T11:35:54.635584
53d869d48b2111eca4d7141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-6799bd2e-21c8-7d21-95c5-74bc10f2dba5/11/0, 1620, 2022-02-15T11:39:40.442011
5418d6cc8b2111ecb423141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-6799bd2e-21c8-7d21-95c5-74bc10f2dba5/13/0, 1440, 2022-02-15T11:43:21.450184
545004808b2111eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-bf801fcf-fb25-505e-e65b-015ad76f7f35/7/0, 1296, 2022-02-15T11:43:21.496834
548b9ebe8b2111ec83fa141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-6799bd2e-21c8-7d21-95c5-74bc10f2dba5/7/0, 1404, 2022-02-15T11:43:21.433882
54c4e66a8b2111ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-bf801fcf-fb25-505e-e65b-015ad76f7f35/13/0, 1584, 2022-02-15T11:50:46.288237
55065cf88b2111ec934d141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-bf801fcf-fb25-505e-e65b-015ad76f7f35/9/0, 1476, 2022-02-15T11:54:27.221453
5543b10c8b2111ec934d141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-6799bd2e-21c8-7d21-95c5-74bc10f2dba5/8/0, 1260, 2022-02-15T11:54:27.230541
558853028b2111ec934d141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-bf801fcf-fb25-505e-e65b-015ad76f7f35/11/0, 1404, 2022-02-15T11:54:27.334490
55c81abe8b2111ec934d141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-6799bd2e-21c8-7d21-95c5-74bc10f2dba5/10/0, 1584, 2022-02-15T11:58:14.434726
5601c70a8b2111ec934d141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-6799bd2e-21c8-7d21-95c5-74bc10f2dba5/13/0, 1440, 2022-02-15T14:10:35.815163
56562af28b2111ec934d141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-bf801fcf-fb25-505e-e65b-015ad76f7f35/9/0, 1260, 2022-02-15T14:10:35.805399
5698f7ce8b2111ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-6799bd2e-21c8-7d21-95c5-74bc10f2dba5/7/0, 1404, 2022-02-15T14:14:22.165478
56ca9ed28b2111ec934d141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-bf801fcf-fb25-505e-e65b-015ad76f7f35/12/0, 1584, 2022-02-15T11:58:14.358981
570ddc608b2111ec934d141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-bf801fcf-fb25-505e-e65b-015ad76f7f35/8/0, 1440, 2022-02-15T11:58:14.407560
575a16208b2111ec934d141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-6799bd2e-21c8-7d21-95c5-74bc10f2dba5/9/0, 1260, 2022-02-15T12:02:09.318646
57c7fd488b2111ec83fa141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-6799bd2e-21c8-7d21-95c5-74bc10f2dba5/11/0, 1368, 2022-02-15T12:02:09.342800
5811f6828b2111ecb423141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-6799bd2e-21c8-7d21-95c5-74bc10f2dba5/7/0, 1548, 2022-02-15T12:09:38.302784
586aa6388b2111ec83fa141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-bf801fcf-fb25-505e-e65b-015ad76f7f35/7/0, 1476, 2022-02-15T12:05:52.834244
58b3b3508b2111ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-6799bd2e-21c8-7d21-95c5-74bc10f2dba5/13/0, 1296, 2022-02-15T12:05:52.757735
58fb3a188b2111ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-bf801fcf-fb25-505e-e65b-015ad76f7f35/13/0, 1404, 2022-02-15T12:13:21.692053
593b0fc68b2111ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-bf801fcf-fb25-505e-e65b-015ad76f7f35/13/0, 1620, 2022-02-15T14:18:15.292583
597802f08b2111ec934d141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-bf801fcf-fb25-505e-e65b-015ad76f7f35/9/0, 1440, 2022-02-15T12:17:18.325321
59a973c68b2111eca4d7141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-bf801fcf-fb25-505e-e65b-015ad76f7f35/11/0, 1296, 2022-02-15T12:17:18.334628
59e97f2a8b2111eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-bf801fcf-fb25-505e-e65b-015ad76f7f35/8/0, 1404, 2022-02-15T12:21:02.543023
5a1f52128b2111eca4d7141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-6799bd2e-21c8-7d21-95c5-74bc10f2dba5/12/0, 1620, 2022-02-15T12:24:47.343283
5a5cdeac8b2111ec934d141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-bf801fcf-fb25-505e-e65b-015ad76f7f35/10/0, 1440, 2022-02-15T12:24:47.293009
5a94aa3a8b2111ec934d141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-bf801fcf-fb25-505e-e65b-015ad76f7f35/12/0, 1296, 2022-02-15T12:21:02.491455
5acfb0268b2111eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-6799bd2e-21c8-7d21-95c5-74bc10f2dba5/10/0, 1404, 2022-02-15T13:13:30.147195
5b03f9128b2111eca4d7141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-6799bd2e-21c8-7d21-95c5-74bc10f2dba5/11/0, 1512, 2022-02-15T13:17:19.248593
e9cc6b308b4811ec934d141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-bf801fcf-fb25-505e-e65b-015ad76f7f35/12/0, 1440, 2022-02-15T13:17:19.267395
ea05bcdc8b4811eca4d7141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-bf801fcf-fb25-505e-e65b-015ad76f7f35/7/0, 1260, 2022-02-15T12:28:29.430795
ea4f61de8b4811eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-6799bd2e-21c8-7d21-95c5-74bc10f2dba5/9/0, 1368, 2022-02-15T12:28:29.417497
ea8ee05c8b4811ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-bf801fcf-fb25-505e-e65b-015ad76f7f35/10/0, 1620, 2022-02-15T14:22:00.889603
eac8dcbc8b4811ecb423141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-6799bd2e-21c8-7d21-95c5-74bc10f2dba5/12/0, 1440, 2022-02-15T14:18:15.260240
eb075df28b4811ec83fa141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-bf801fcf-fb25-505e-e65b-015ad76f7f35/8/0, 1296, 2022-02-15T14:22:00.845537
eb434dda8b4811eca4d7141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-bf801fcf-fb25-505e-e65b-015ad76f7f35/7/0, 1368, 2022-02-15T14:26:01.959203
eb881dfc8b4811eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-6799bd2e-21c8-7d21-95c5-74bc10f2dba5/10/0, 1620, 2022-02-15T14:29:49.306981
ebc6fb088b4811ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-6799bd2e-21c8-7d21-95c5-74bc10f2dba5/8/0, 1476, 2022-02-15T14:29:49.411805
ebf3716a8b4811ecb423141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-6799bd2e-21c8-7d21-95c5-74bc10f2dba5/13/0, 1260, 2022-02-15T14:33:38.552287
ec274bfc8b4811ec83fa141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-bf801fcf-fb25-505e-e65b-015ad76f7f35/12/0, 1440, 2022-02-15T14:29:49.372133
ec5cd0108b4811eca4d7141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-bf801fcf-fb25-505e-e65b-015ad76f7f35/9/0, 1548, 2022-02-15T14:37:34.682816
ec98a0908b4811eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-6799bd2e-21c8-7d21-95c5-74bc10f2dba5/12/0, 1368, 2022-02-15T14:41:29.759147
ecd438448b4811ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-bf801fcf-fb25-505e-e65b-015ad76f7f35/13/0, 1260, 2022-02-15T14:37:34.666527
ed07793e8b4811ecb423141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-6799bd2e-21c8-7d21-95c5-74bc10f2dba5/7/0, 1332, 2022-02-15T14:37:34.623891
ed4688ae8b4811ec83fa141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-bf801fcf-fb25-505e-e65b-015ad76f7f35/8/0, 1620, 2022-02-15T14:49:21.896224
ed7e2d9a8b4811eca4d7141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-bf801fcf-fb25-505e-e65b-015ad76f7f35/7/0, 1476, 2022-02-15T14:49:21.887296
edb6de4c8b4811eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-bf801fcf-fb25-505e-e65b-015ad76f7f35/10/0, 1260, 2022-02-15T14:45:25.565335
edea6a828b4811ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-bf801fcf-fb25-505e-e65b-015ad76f7f35/12/0, 1332, 2022-02-15T14:49:20.349886
ee241ba68b4811ecb423141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-bf801fcf-fb25-505e-e65b-015ad76f7f35/8/0, 1620, 2022-02-15T17:39:06.117463
ee5b6bba8b4811ec83fa141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-6799bd2e-21c8-7d21-95c5-74bc10f2dba5/8/0, 1440, 2022-02-15T15:43:57.358754
ee8ac31a8b4811eca4d7141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-bf801fcf-fb25-505e-e65b-015ad76f7f35/11/0, 1260, 2022-02-15T14:53:15.689637
eebff1208b4811eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-6799bd2e-21c8-7d21-95c5-74bc10f2dba5/10/0, 1368, 2022-02-15T15:39:58.345573
eef50a368b4811ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-6799bd2e-21c8-7d21-95c5-74bc10f2dba5/13/0, 1476, 2022-02-15T14:57:10.813033
ef1ff6248b4811ecb423141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-6799bd2e-21c8-7d21-95c5-74bc10f2dba5/9/0, 1368, 2022-02-15T15:00:59.893014
ef4f5d2e8b4811ec83fa141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-6799bd2e-21c8-7d21-95c5-74bc10f2dba5/12/0, 1296, 2022-02-15T15:59:52.851473
ef86bc4c8b4811eca4d7141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-6799bd2e-21c8-7d21-95c5-74bc10f2dba5/10/0, 1404, 2022-02-15T16:03:47.710083
efba2ee28b4811eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-6799bd2e-21c8-7d21-95c5-74bc10f2dba5/7/0, 1512, 2022-02-15T15:04:54.816491
efedfea28b4811ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-bf801fcf-fb25-505e-e65b-015ad76f7f35/13/0, 1440, 2022-02-15T15:04:54.883039
f02849cc8b4811ecb423141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-6799bd2e-21c8-7d21-95c5-74bc10f2dba5/12/0, 1296, 2022-02-15T15:04:54.893015
f05adf868b4811ec83fa141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-bf801fcf-fb25-505e-e65b-015ad76f7f35/8/0, 1368, 2022-02-15T15:08:48.990015
f0960bf68b4811eca4d7141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-bf801fcf-fb25-505e-e65b-015ad76f7f35/7/0, 1620, 2022-02-15T15:16:34.112235
f0c686b48b4811eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-bf801fcf-fb25-505e-e65b-015ad76f7f35/10/0, 1440, 2022-02-15T15:08:48.979327
f0f97ce08b4811ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-6799bd2e-21c8-7d21-95c5-74bc10f2dba5/11/0, 1260, 2022-02-15T16:03:47.667039
f131d54a8b4811ecb423141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-6799bd2e-21c8-7d21-95c5-74bc10f2dba5/13/0, 1404, 2022-02-15T15:20:36.483686
f16734d88b4811ec83fa141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-6799bd2e-21c8-7d21-95c5-74bc10f2dba5/8/0, 1548, 2022-02-15T16:11:46.065838
f19ed9928b4811eca4d7141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-6799bd2e-21c8-7d21-95c5-74bc10f2dba5/11/0, 1440, 2022-02-15T15:20:36.516385
f1e16e248b4811eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-6799bd2e-21c8-7d21-95c5-74bc10f2dba5/10/0, 1224, 2022-02-15T15:16:34.045532
f21962988b4811ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-6799bd2e-21c8-7d21-95c5-74bc10f2dba5/8/0, 1368, 2022-02-15T15:20:37.085832
f26250c08b4811ecb423141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-6799bd2e-21c8-7d21-95c5-74bc10f2dba5/9/0, 1584, 2022-02-15T15:24:27.248324
f29db9bc8b4811ec83fa141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-bf801fcf-fb25-505e-e65b-015ad76f7f35/11/0, 1476, 2022-02-15T15:28:19.285723
f2dd98668b4811eca4d7141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-bf801fcf-fb25-505e-e65b-015ad76f7f35/9/0, 1296, 2022-02-15T15:24:27.260411
f31cd54e8b4811eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-bf801fcf-fb25-505e-e65b-015ad76f7f35/12/0, 1368, 2022-02-15T15:24:27.238872
f356e9968b4811ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-bf801fcf-fb25-505e-e65b-015ad76f7f35/13/0, 1656, 2022-02-15T15:32:14.515254
f38ff7c28b4811ecb423141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-6799bd2e-21c8-7d21-95c5-74bc10f2dba5/7/0, 1440, 2022-02-15T15:28:19.296603
f3c8e3a28b4811ec83fa141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-6799bd2e-21c8-7d21-95c5-74bc10f2dba5/12/0, 1224, 2022-02-15T15:24:27.162831
f3fc2b548b4811eca4d7141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-6799bd2e-21c8-7d21-95c5-74bc10f2dba5/11/0, 1332, 2022-02-15T16:27:31.860164
f43f54388b4811eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-bf801fcf-fb25-505e-e65b-015ad76f7f35/10/0, 1620, 2022-02-15T15:36:08.133636
f47c18508b4811ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-6799bd2e-21c8-7d21-95c5-74bc10f2dba5/13/0, 1476, 2022-02-15T15:43:57.330349
f4c3f35a8b4811ecb423141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-6799bd2e-21c8-7d21-95c5-74bc10f2dba5/11/0, 1260, 2022-02-15T15:43:57.378367
f504d55a8b4811ec83fa141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-bf801fcf-fb25-505e-e65b-015ad76f7f35/9/0, 1332, 2022-02-15T15:47:56.000381
f543436c8b4811eca4d7141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-bf801fcf-fb25-505e-e65b-015ad76f7f35/8/0, 1548, 2022-02-15T15:47:56.009122
f58076ec8b4811eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-6799bd2e-21c8-7d21-95c5-74bc10f2dba5/9/0, 1512, 2022-02-15T15:51:53.143665
f5ba5c728b4811ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-bf801fcf-fb25-505e-e65b-015ad76f7f35/12/0, 1260, 2022-02-15T15:47:55.986981
f5fcba048b4811ecb423141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-6799bd2e-21c8-7d21-95c5-74bc10f2dba5/13/0, 1368, 2022-02-15T16:39:21.392452
f6390dce8b4811ec83fa141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-bf801fcf-fb25-505e-e65b-015ad76f7f35/11/0, 1584, 2022-02-15T15:51:54.754703
f670d8808b4811eca4d7141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-6799bd2e-21c8-7d21-95c5-74bc10f2dba5/7/0, 1476, 2022-02-15T15:51:53.204549
f6aa40f28b4811eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-bf801fcf-fb25-505e-e65b-015ad76f7f35/13/0, 1260, 2022-02-15T15:51:53.154901
f6ecd4e48b4811ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-bf801fcf-fb25-505e-e65b-015ad76f7f35/7/0, 1368, 2022-02-15T16:43:23.778356
f72d40f68b4811ecb423141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-082d8e8b-17ff-7032-1e19-2b6b617d6526/11/0, 1548, 2022-02-17T01:39:36.812334
f76599ba8b4811ec83fa141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-9410a713-f02a-556a-7dc0-f3d2405780c9/12/0, 1440, 2022-02-16T21:52:44.919118
f7a368e48b4811ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-9410a713-f02a-556a-7dc0-f3d2405780c9/7/0, 1188, 2022-02-16T20:52:08.330149
f7d6a2228b4811ecb423141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-9410a713-f02a-556a-7dc0-f3d2405780c9/12/0, 1296, 2022-02-16T20:52:08.340018
f819c8b88b4811ec83fa141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-9410a713-f02a-556a-7dc0-f3d2405780c9/7/0, 1548, 2022-02-16T21:56:45.388274
f8663d928b4811ec934d141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-9410a713-f02a-556a-7dc0-f3d2405780c9/8/0, 1440, 2022-02-16T21:56:45.399605
f8b1ca8c8b4811ec934d141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-bf801fcf-fb25-505e-e65b-015ad76f7f35/7/0, 1224, 2022-02-15T15:59:52.868966
f8ed3d428b4811ec934d141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-6799bd2e-21c8-7d21-95c5-74bc10f2dba5/13/0, 1368, 2022-02-15T16:07:50.382604
f92dd5fa8b4811ec934d141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-bf801fcf-fb25-505e-e65b-015ad76f7f35/9/0, 1512, 2022-02-15T16:11:46.006267
f973120a8b4811ec934d141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-bf801fcf-fb25-505e-e65b-015ad76f7f35/12/0, 1404, 2022-02-15T16:11:46.024002
f9b5af348b4811ec934d141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-bf801fcf-fb25-505e-e65b-015ad76f7f35/8/0, 1188, 2022-02-15T16:07:50.365605
f9eca4e48b4811ec934d141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-6799bd2e-21c8-7d21-95c5-74bc10f2dba5/9/0, 1368, 2022-02-15T16:15:42.515039
fa28adea8b4811ec934d141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-6799bd2e-21c8-7d21-95c5-74bc10f2dba5/7/0, 1620, 2022-02-15T16:23:32.668784
fa665c448b4811ec934d141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-bf801fcf-fb25-505e-e65b-015ad76f7f35/9/0, 1548, 2022-02-15T17:03:07.953491
faa205008b4811ec83fa141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-bf801fcf-fb25-505e-e65b-015ad76f7f35/8/0, 1260, 2022-02-15T17:15:04.557958
fae735ee8b4811eca4d7141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-bf801fcf-fb25-505e-e65b-015ad76f7f35/11/0, 1296, 2022-02-15T16:15:42.571447
fb27b1fa8b4811eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-6799bd2e-21c8-7d21-95c5-74bc10f2dba5/12/0, 1548, 2022-02-15T16:23:32.613378
